Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
282271	13684	1981	199420	108296	-	-	Eif4e	EIF4G1	EG668879|Eif4e-ps|If4e|eIF-4E	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Horton LE (2002)	12149653	10090	9606	Low Throughput	-	-	-	-	-	BIOGRID
282272	117045	1981	250643	108296	-	-	Eif4e	EIF4G1	-	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Vary TC (2005)	16010989	10116	9606	Low Throughput	-	-	-	-	-	BIOGRID
282273	117045	1981	250643	108296	-	-	Eif4e	EIF4G1	-	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Mezey E (2005)	16236269	10116	9606	Low Throughput	-	-	-	-	-	BIOGRID
282514	1981	8661	108296	114210	-	-	EIF4G1	EIF3A	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	EIF3|EIF3S10|P167|TIF32|eIF3-p170|eIF3-theta|p180|p185	Affinity Capture-Western	physical	Harris TE (2006)	16541103	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
282523	1981	8668	108296	114217	-	RP4-675E8.1	EIF4G1	EIF3I	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	EIF3S2|PRO2242|TRIP-1|TRIP1|eIF3-beta|eIF3-p36	Affinity Capture-Western	physical	Harris TE (2006)	16541103	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
282777	5300	4137	111317	110308	-	-	PIN1	MAPT	DOD|UBL5	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Lu PJ (1999)	10391244	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
283184	4137	6622	110308	112506	-	-	MAPT	SNCA	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	NACP|PARK1|PARK4|PD1	Reconstituted Complex	physical	Jensen PH (1999)	10464279	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
283185	6622	4137	112506	110308	-	-	SNCA	MAPT	NACP|PARK1|PARK4|PD1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Co-purification	physical	Jensen PH (1999)	10464279	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
283199	29763	8867	118896	114388	-	-	PACSIN3	SYNJ1	SDPIII	INPP5G|PARK20	Reconstituted Complex	physical	Modregger J (2000)	11082044	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
283202	11252	8867	116413	114388	AL049758.1	-	PACSIN2	SYNJ1	SDPII	INPP5G|PARK20	Reconstituted Complex	physical	Modregger J (2000)	11082044	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
283205	29993	8867	119018	114388	RP11-375E1__A.1	-	PACSIN1	SYNJ1	SDPI	INPP5G|PARK20	Reconstituted Complex	physical	Modregger J (2000)	11082044	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
283482	2534	4137	108810	110308	RP1-66H14.1	-	FYN	MAPT	SLK|SYN|p59-FYN	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Klein C (2002)	11826099	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
283484	2534	4137	108810	110308	RP1-66H14.1	-	FYN	MAPT	SLK|SYN|p59-FYN	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Klein C (2002)	11826099	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
286256	1861	6622	108193	112506	-	-	TOR1A	SNCA	DQ2|DYT1	NACP|PARK1|PARK4|PD1	FRET	physical	Sharma N (2001)	11438481	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
286298	801	6622	107252	112506	-	-	CALM1	SNCA	CALML2|CAMI|CPVT4|DD132|PHKD|caM	NACP|PARK1|PARK4|PD1	Reconstituted Complex	physical	Lee D (2002)	12358748	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
288263	8569	1981	114138	108296	RP11-49P4.3	-	MKNK1	EIF4G1	MNK1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Pyronnet S (1999)	9878069	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
288264	8569	1981	114138	108296	RP11-49P4.3	-	MKNK1	EIF4G1	MNK1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Reconstituted Complex	physical	Pyronnet S (1999)	9878069	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
288274	6622	9627	112506	114986	-	-	SNCA	SNCAIP	NACP|PARK1|PARK4|PD1	SYPH1|Sph1	Two-hybrid	physical	Engelender S (1999)	10319874	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
288275	6622	9627	112506	114986	-	-	SNCA	SNCAIP	NACP|PARK1|PARK4|PD1	SYPH1|Sph1	Reconstituted Complex	physical	Engelender S (1999)	10319874	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
288276	9627	6622	114986	112506	-	-	SNCAIP	SNCA	SYPH1|Sph1	NACP|PARK1|PARK4|PD1	Affinity Capture-Western	physical	Engelender S (1999)	10319874	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
288373	2534	6622	108810	112506	RP1-66H14.1	-	FYN	SNCA	SLK|SYN|p59-FYN	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Nakamura T (2001)	11162638	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
289199	351	6622	106848	112506	-	-	APP	SNCA	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	NACP|PARK1|PARK4|PD1	Reconstituted Complex	physical	Jensen PH (1997)	9163350	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
289201	6285	4137	112193	110308	-	-	S100B	MAPT	NEF|S100|S100-B|S100beta	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Yu WH (2001)	11264299	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
289272	801	4137	107252	110308	-	-	CALM1	MAPT	CALML2|CAMI|CPVT4|DD132|PHKD|caM	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Padilla R (1990)	2123288	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
297565	5071	2861	111105	109119	KB-152G3.1	-	PARK2	GPR37	AR-JP|LPRS2|PDJ|PRKN	EDNRBL|PAELR|hET(B)R-LP	Two-hybrid	physical	Imai Y (2001)	11439185	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
297566	5071	2861	111105	109119	KB-152G3.1	-	PARK2	GPR37	AR-JP|LPRS2|PDJ|PRKN	EDNRBL|PAELR|hET(B)R-LP	Affinity Capture-Western	physical	Imai Y (2001)	11439185	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
297567	5071	7326	111105	113174	KB-152G3.1	-	PARK2	UBE2G1	AR-JP|LPRS2|PDJ|PRKN	E217K|UBC7|UBE2G	Affinity Capture-Western	physical	Imai Y (2001)	11439185	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
297568	5071	51465	111105	119555	KB-152G3.1	CGI-76	PARK2	UBE2J1	AR-JP|LPRS2|PDJ|PRKN	HSPC153|HSPC205|HSU93243|NCUBE-1|NCUBE1|UBC6|Ubc6p	Affinity Capture-Western	physical	Imai Y (2001)	11439185	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
300616	6622	4131	112506	110304	-	-	SNCA	MAP1B	NACP|PARK1|PARK4|PD1	FUTSCH|MAP5|PPP1R102	Reconstituted Complex	physical	Jensen PH (2000)	10764738	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
301298	5071	6622	111105	112506	KB-152G3.1	-	PARK2	SNCA	AR-JP|LPRS2|PDJ|PRKN	NACP|PARK1|PARK4|PD1	Affinity Capture-Western	physical	Choi P (2001)	11588587	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
301299	6622	5071	112506	111105	-	KB-152G3.1	SNCA	PARK2	NACP|PARK1|PARK4|PD1	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Choi P (2001)	11588587	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
302732	27429	1432	118165	107819	-	RP1-179N16.5	HTRA2	MAPK14	OMI|PARK13|PRSS25	CSBP|CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA	Affinity Capture-Western	physical	Faccio L (2000)	10644717	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
302993	5663	4137	111642	110308	-	-	PSEN1	MAPT	AD3|FAD|PS-1|PS1|S182	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Co-fractionation	physical	Takashima A (1998)	9689133	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
303015	2869	6622	109127	112506	RP11-714M16.1	-	GRK5	SNCA	GPRK5	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Pronin AN (2000)	10852916	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
303019	6011	6622	111943	112506	-	-	GRK1	SNCA	GPRK1|RHOK|RK	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Pronin AN (2000)	10852916	9606	9606	Low Throughput	-	Phosphorylation	-	Data not shown.  Not clear which organism GRK1 came from.	-	BIOGRID
303022	2870	6622	109128	112506	-	-	GRK6	SNCA	GPRK6	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Pronin AN (2000)	10852916	9606	9606	Low Throughput	-	Phosphorylation	-	Data not shown.  Not clear which organism GRK6 came from.	-	BIOGRID
303025	282682	6622	159836	112506	BOS_24950	-	ADRBK1	SNCA	GRK2	NACP|PARK1|PARK4|PD1	Biochemical Activity	physical	Pronin AN (2000)	10852916	9913	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
303403	4137	348	110308	106845	-	-	MAPT	APOE	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AD2|APO-E|LDLCQ5|LPG	Reconstituted Complex	physical	Fleming LM (1996)	8620924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
304482	25793	8454	117326	114032	LL22NC03-28H9.2	-	FBXO7	CUL1	FBX|FBX07|FBX7|PARK15|PKPS	-	Affinity Capture-Western	physical	Cenciarelli C (1999)	10531035	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
304483	25793	6500	117326	112391	LL22NC03-28H9.2	-	FBXO7	SKP1	FBX|FBX07|FBX7|PARK15|PKPS	EMC19|OCP-II|OCP2|SKP1A|TCEB1L|p19A	Affinity Capture-Western	physical	Cenciarelli C (1999)	10531035	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
304490	7322	25793	113170	117326	-	LL22NC03-28H9.2	UBE2D2	FBXO7	E2(17)KB2|PUBC1|UBC4|UBC4/5|UBCH4|UBCH5B	FBX|FBX07|FBX7|PARK15|PKPS	Biochemical Activity	physical	Cenciarelli C (1999)	10531035	9606	9606	Low Throughput	-	Ubiquitination	-	-	-	BIOGRID
304495	997	25793	107432	117326	-	LL22NC03-28H9.2	CDC34	FBXO7	E2-CDC34|UBC3|UBCH3|UBE2R1	FBX|FBX07|FBX7|PARK15|PKPS	Biochemical Activity	physical	Cenciarelli C (1999)	10531035	9606	9606	Low Throughput	-	Ubiquitination	-	-	-	BIOGRID
304503	6500	25793	112391	117326	-	LL22NC03-28H9.2	SKP1	FBXO7	EMC19|OCP-II|OCP2|SKP1A|TCEB1L|p19A	FBX|FBX07|FBX7|PARK15|PKPS	Two-hybrid	physical	Cenciarelli C (1999)	10531035	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
304513	6500	25793	112391	117326	-	LL22NC03-28H9.2	SKP1	FBXO7	EMC19|OCP-II|OCP2|SKP1A|TCEB1L|p19A	FBX|FBX07|FBX7|PARK15|PKPS	Reconstituted Complex	physical	Cenciarelli C (1999)	10531035	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
306200	6531	6622	112422	112506	-	-	SLC6A3	SNCA	DAT|DAT1|PKDYS	NACP|PARK1|PARK4|PD1	Affinity Capture-Western	physical	Lee FJ (2001)	11292651	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
306201	6531	6622	112422	112506	-	-	SLC6A3	SNCA	DAT|DAT1|PKDYS	NACP|PARK1|PARK4|PD1	Two-hybrid	physical	Lee FJ (2001)	11292651	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315393	1981	4686	108296	110766	-	RP11-546O6.1	EIF4G1	NCBP1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	CBP80|NCBP|Sto1	Affinity Capture-Western	physical	McKendrick L (2001)	11340157	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315879	6285	4137	112193	110308	-	-	S100B	MAPT	NEF|S100|S100-B|S100beta	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Baudier J (1988)	2833519	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315880	4137	7534	110308	113366	-	-	MAPT	YWHAZ	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	Affinity Capture-Western	physical	Hashiguchi M (2000)	10840038	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315881	7534	4137	113366	110308	-	-	YWHAZ	MAPT	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Hashiguchi M (2000)	10840038	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315882	4137	7529	110308	113361	-	RP1-148E22.1	MAPT	YWHAB	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	GW128|HEL-S-1|HS1|KCIP-1|YWHAA	Affinity Capture-Western	physical	Hashiguchi M (2000)	10840038	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315959	331	27429	106828	118165	RP1-315G1.5	-	XIAP	HTRA2	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Verhagen AM (2002)	11604410	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
315960	329	27429	106826	118165	-	-	BIRC2	HTRA2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Verhagen AM (2002)	11604410	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
316868	1981	26986	108296	117939	-	-	EIF4G1	PABPC1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	PAB1|PABP|PABP1|PABPC2|PABPL1	Affinity Capture-Western	physical	Imataka H (1998)	9857202	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
316869	26986	1981	117939	108296	-	-	PABPC1	EIF4G1	PAB1|PABP|PABP1|PABPC2|PABPL1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Imataka H (1998)	9857202	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
316872	1981	26986	108296	117939	-	-	EIF4G1	PABPC1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	PAB1|PABP|PABP1|PABPC2|PABPL1	Reconstituted Complex	physical	Imataka H (1998)	9857202	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317187	5071	3303	111105	109535	KB-152G3.1	DAQB-147D11.1	PARK2	HSPA1A	AR-JP|LPRS2|PDJ|PRKN	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	Affinity Capture-MS	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317188	5071	10273	111105	115563	KB-152G3.1	LA16c-313D11.6	PARK2	STUB1	AR-JP|LPRS2|PDJ|PRKN	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-MS	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317290	5071	10273	111105	115563	KB-152G3.1	LA16c-313D11.6	PARK2	STUB1	AR-JP|LPRS2|PDJ|PRKN	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-Western	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317291	5071	3301	111105	109534	KB-152G3.1	RP11-54K16.1	PARK2	DNAJA1	AR-JP|LPRS2|PDJ|PRKN	DJ-2|DjA1|HDJ2|HSDJ|HSJ2|HSPF4|NEDD7|hDJ-2	Affinity Capture-Western	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317292	5071	3312	111105	109544	KB-152G3.1	-	PARK2	HSPA8	AR-JP|LPRS2|PDJ|PRKN	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317293	5071	3337	111105	109569	KB-152G3.1	-	PARK2	DNAJB1	AR-JP|LPRS2|PDJ|PRKN	HSPF1|Hdj1|Hsp40|RSPH16B|Sis1	Affinity Capture-Western	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317294	5071	3303	111105	109535	KB-152G3.1	DAQB-147D11.1	PARK2	HSPA1A	AR-JP|LPRS2|PDJ|PRKN	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	Affinity Capture-Western	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317301	5071	10273	111105	115563	KB-152G3.1	LA16c-313D11.6	PARK2	STUB1	AR-JP|LPRS2|PDJ|PRKN	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Reconstituted Complex	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317306	5071	2861	111105	109119	KB-152G3.1	-	PARK2	GPR37	AR-JP|LPRS2|PDJ|PRKN	EDNRBL|PAELR|hET(B)R-LP	Reconstituted Complex	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317309	5071	3303	111105	109535	KB-152G3.1	DAQB-147D11.1	PARK2	HSPA1A	AR-JP|LPRS2|PDJ|PRKN	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	Reconstituted Complex	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317310	5071	3312	111105	109544	KB-152G3.1	-	PARK2	HSPA8	AR-JP|LPRS2|PDJ|PRKN	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Reconstituted Complex	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317311	5071	5682	111105	111655	KB-152G3.1	-	PARK2	PSMA1	AR-JP|LPRS2|PDJ|PRKN	HC2|HEL-S-275|NU|PROS30	Reconstituted Complex	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317312	5071	2861	111105	109119	KB-152G3.1	-	PARK2	GPR37	AR-JP|LPRS2|PDJ|PRKN	EDNRBL|PAELR|hET(B)R-LP	Biochemical Activity	physical	Imai Y (2002)	12150907	9606	9606	Low Throughput	-	Ubiquitination	-	CHIP/STUB1 was shown to enhance the parkin/PARK2-mediated ubiquitination of Pael-R/GPR37 in vitro.|Hsp70/HSPA1A and Hsp40 were shown to inhibit the parkin/PARK2-mediated ubiquitination of Pael-R/GPR37 in vitro.	-	BIOGRID
317319	5071	9627	111105	114986	KB-152G3.1	-	PARK2	SNCAIP	AR-JP|LPRS2|PDJ|PRKN	SYPH1|Sph1	Affinity Capture-Western	physical	Chung KK (2001)	11590439	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317321	9627	5071	114986	111105	-	KB-152G3.1	SNCAIP	PARK2	SYPH1|Sph1	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Chung KK (2001)	11590439	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317322	5071	9627	111105	114986	KB-152G3.1	-	PARK2	SNCAIP	AR-JP|LPRS2|PDJ|PRKN	SYPH1|Sph1	Biochemical Activity	physical	Chung KK (2001)	11590439	9606	9606	Low Throughput	-	Ubiquitination	-	The in vitro reaction contained E1, UBCH7 [E2], and ubiquitin.	-	BIOGRID
317332	11315	9063	116446	114523	CTA-215D11.1	-	PARK7	PIAS2	DJ-1|DJ1|HEL-S-67p	ARIP3|DIP|MIZ|MIZ1|PIASX|PIASX-ALPHA|PIASX-BETA|SIZ2|ZMIZ4	Two-hybrid	physical	Takahashi K (2001)	11477070	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317333	11315	9063	116446	114523	CTA-215D11.1	-	PARK7	PIAS2	DJ-1|DJ1|HEL-S-67p	ARIP3|DIP|MIZ|MIZ1|PIASX|PIASX-ALPHA|PIASX-BETA|SIZ2|ZMIZ4	Reconstituted Complex	physical	Takahashi K (2001)	11477070	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317334	11315	9063	116446	114523	CTA-215D11.1	-	PARK7	PIAS2	DJ-1|DJ1|HEL-S-67p	ARIP3|DIP|MIZ|MIZ1|PIASX|PIASX-ALPHA|PIASX-BETA|SIZ2|ZMIZ4	Affinity Capture-Western	physical	Takahashi K (2001)	11477070	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317362	5071	9246	111105	114672	KB-152G3.1	-	PARK2	UBE2L6	AR-JP|LPRS2|PDJ|PRKN	RIG-B|UBCH8	Affinity Capture-Western	physical	Zhang Y (2000)	11078524	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
317363	5071	18951	111105	202285	KB-152G3.1	-	PARK2	Sept5	AR-JP|LPRS2|PDJ|PRKN	Cdcrel-1|Cdcrel1|Pnutl1	Two-hybrid	physical	Zhang Y (2000)	11078524	9606	10090	Low Throughput	-	-	-	-	-	BIOGRID
317364	5071	18951	111105	202285	KB-152G3.1	-	PARK2	Sept5	AR-JP|LPRS2|PDJ|PRKN	Cdcrel-1|Cdcrel1|Pnutl1	Affinity Capture-Western	physical	Zhang Y (2000)	11078524	9606	10090	Low Throughput	-	-	-	-	-	BIOGRID
320203	5071	5134	111105	111161	KB-152G3.1	RP1-191N21.2	PARK2	PDCD2	AR-JP|LPRS2|PDJ|PRKN	RP8|ZMYND7	Affinity Capture-Western	physical	Fukae J (2009)	19146857	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
320204	5134	5071	111161	111105	RP1-191N21.2	KB-152G3.1	PDCD2	PARK2	RP8|ZMYND7	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Fukae J (2009)	19146857	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
320205	5071	5134	111105	111161	KB-152G3.1	RP1-191N21.2	PARK2	PDCD2	AR-JP|LPRS2|PDJ|PRKN	RP8|ZMYND7	Biochemical Activity	physical	Fukae J (2009)	19146857	9606	9606	Low Throughput	-	Ubiquitination	-	-	-	BIOGRID
320460	6622	856249	112506	36297	-	YPR131C	SNCA	NAT3	NACP|PARK1|PARK4|PD1	NAA20|RAD56|S000007464|S000029405|L000001576	Phenotypic Suppression	genetic	Zabrocki P (2008)	18634833	9606	559292	Low Throughput	-	-	morphology:wild type	-	-	BIOGRID
321834	5413	5071	111414	111105	-	KB-152G3.1	SEPT5	PARK2	CDCREL|CDCREL-1|CDCREL1|H5|HCDCREL-1|PNUTL1	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Liu M (2008)	18845538	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
321952	10193	5071	115488	111105	SBBI03	KB-152G3.1	RNF41	PARK2	FLRF|NRDP1	AR-JP|LPRS2|PDJ|PRKN	Biochemical Activity	physical	Yu F (2008)	18541373	9606	9606	Low Throughput	-	Ubiquitination	-	The in vitro reaction contained E1, UbcH5c [E2], and ubiquitin.	-	BIOGRID
327688	5071	5335	111105	111351	KB-152G3.1	RP3-511B24.2	PARK2	PLCG1	AR-JP|LPRS2|PDJ|PRKN	NCKAP3|PLC-II|PLC1|PLC148|PLCgamma1	Affinity Capture-Western	physical	Dehvari N (2009)	18671761	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
327690	7345	7157	113192	113010	-	-	UCHL1	TP53	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	BCC7|LFS1|P53|TRP53	Affinity Capture-Western	physical	Yu J (2008)	18666234	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
328055	3184	1981	109425	108296	-	-	HNRNPD	EIF4G1	AUF1|AUF1A|HNRPD|P37|hnRNPD0	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Sinsimer KS (2008)	18573886	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
328189	51422	5564	119531	111551	-	-	PRKAG2	PRKAB1	AAKG|AAKG2|CMH6|H91620p|WPWS	AMPK|HAMPKb	Two-hybrid	physical	Cheung PC (2000)	10698692	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
328190	51422	5565	119531	111552	-	-	PRKAG2	PRKAB2	AAKG|AAKG2|CMH6|H91620p|WPWS	-	Two-hybrid	physical	Cheung PC (2000)	10698692	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
330010	1021	25793	107456	117326	-	LL22NC03-28H9.2	CDK6	FBXO7	MCPH12|PLSTIRE	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-Western	physical	Kirk R (2008)	18495667	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
330011	25793	9491	117326	114872	LL22NC03-28H9.2	RP4-545L17.1	FBXO7	PSMF1	FBX|FBX07|FBX7|PARK15|PKPS	PI31	Affinity Capture-Western	physical	Kirk R (2008)	18495667	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
330012	25793	8454	117326	114032	LL22NC03-28H9.2	-	FBXO7	CUL1	FBX|FBX07|FBX7|PARK15|PKPS	-	Affinity Capture-Western	physical	Kirk R (2008)	18495667	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
330013	9491	25793	114872	117326	RP4-545L17.1	LL22NC03-28H9.2	PSMF1	FBXO7	PI31	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-Western	physical	Kirk R (2008)	18495667	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
